match,sku,titulo,departamento,categoria,preco,preco_oferta,meta_fabricante,cor,meta_tamanho,mpn,gtin,meta_peso,meta_volume,meta_genero
181156,78231245,Luvas de Boxe Pretorian Training LBST 14 Oz - Adulto - Cor: BRANCO/AZUL ESC,Acessorios,Artes Marciais,139.9,132.91,,Branco/Azul Esc,,,,0,0,
181157,78232919,Luvas Pretorian Kong Hand Train LKHTR - Cor: PRETO/VERMELHO,Acessorios,Artes Marciais,119.9,113.91,Pretorian,Preto/Vermelho,NULL,16118040300037,7899170816923,0,0,NULL
181158,78244400,Creatina Probiótica Pura - 100 g - Professional Line - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,0,0,,Nao Se Aplica,NULL,,,100,0,NULL
181159,78245400,Creatina Probiótica Millennium Line - 420 g - Sabor Uva - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,0,0,,Nao Se Aplica,NULL,,,420,0,NULL
181160,78245500,Creatina Probiótica Millennium Line - 420 g - Sabor Açaí com Guaraná - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,0,0,,Nao Se Aplica,NULL,,,420,0,NULL
181161,78245600,Creatina Probiótica Millennium Line - 420 g - Sabor Morango Silvestre - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,0,0,,Nao Se Aplica,NULL,,,420,0,NULL
181162,78269300,Creatina Integralmédica Reload Hard - 120 Cápsulas - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,54.98,52.23,,Nao Se Aplica,NULL,,,0,0,NULL
181163,78272300,Isolate Glutamine - 300g - Body Size - Integralmédica - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,109.89,104.4,,Nao Se Aplica,NULL,,,300,0,NULL
181164,78279200,Whey Protein Ultimate 5 - 2,268 Kg - Sabor Chocolate - Probiótica - Cor: Nao Se Aplica,Alimento,http://images.centauro.com.br/400x400/78279200.jpg,332.23,315.62,Probiotica,NULL,,NULL,NULL,2.268,0
181165,78280600,Whey Protein 3 - 2,268 Kg - Sabor Baunilha - Probiótica - Cor: Nao Se Aplica,Alimento,http://images.centauro.com.br/400x400/78280600.jpg,299,284.05,Probiotica,NULL,,NULL,NULL,2.268,0
181166,78282400,ZMA Power - 90 Cápsulas - Probiótica - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,0,0,,Nao Se Aplica,NULL,,,0,0,NULL
181167,78282500,L-Glutamine - 120 g - Probiótica - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,0,0,,Nao Se Aplica,NULL,,,120,0,NULL
181168,78282600,L-Glutamine - 300 g - Probiótica - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,0,0,,Nao Se Aplica,NULL,,,300,0,NULL
181169,78292900,Pro Pure Whey - 908 g - Sabor Baunilha - Probiótica - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,149,141.55,,Nao Se Aplica,NULL,,,908,0,NULL
181170,78293200,Pro Pure Whey - 908 g - Sabor Morango - Probiótica - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,129,122.55,,Nao Se Aplica,NULL,,,908,0,NULL
181171,78474403,Bermuda Nike Legacy - Masculina - Cor: Cinza,Vestuario,Training,89.9,85.41,,Cinza,NULL,,,0,0,NULL
181172,78484241,Tênis Nike Air Courtballistec - Masculino - Cor: Branco/Azul Cla,Calcados,Tennis,269.9,256.41,,Branco/Azul Cla,NULL,,,0,0,M
181173,784961NM,Camiseta Nike Dri Fit - Feminina - Cor: Rosa Claro,Vestuario,Training,0,0,,Rosa Claro,NULL,,,0,0,NULL
181174,78553650,Tênis Rainha Vl 2500 - Infantil - Cor: Preto/Laranja,Calcados,Casual,64.9,61.66,,Preto/Laranja,NULL,,,0,0,NULL
181175,7855365G,Tênis Rainha Vl 2500 - Infantil - Cor: Preto/Cinza Esc,Calcados,Casual,64.9,61.66,Rainha,Preto/Cinza Esc,,,,0,0,
181176,78800202,Chuteira de Futsal Kelme K-Técnica Ind - Cor: PRETO,Calcados,Futebol,0,0,,PRETO,NULL,,,0,0,NULL
181177,78800206,Chuteira de Futsal Kelme K-Técnica Ind - Cor: VERMELHO,Calcados,Futebol,0,0,,VERMELHO,NULL,,,0,0,NULL
181178,78800208,Chuteira de Futsal Kelme K-Técnica Ind - Cor: AMARELO,Calcados,Futebol,0,0,,AMARELO,NULL,,,0,0,NULL
181179,7923973X,Bermuda Nike Epic Knit - Masculina - Cor: Azul/Preto,Vestuario,Training,79.9,75.91,,Azul/Preto,NULL,,,0,0,NULL
181180,792397QK,Bermuda Nike Epic Knit - Masculina - Cor: Verde Claro/Preto,Vestuario,Training,0,0,,Verde Claro/Preto,NULL,,,0,0,NULL
181181,792501XR,Tênis Nike Court Shuttle V - Masculino - Cor: Cinza Cla/Azul Esc,Calcados,Tennis,0,0,,Cinza Cla/Azul Esc,NULL,,,0,0,NULL
181182,7927122V,Camiseta Braziline Flamengo Zico - Masculina - Cor: VERMELHO/PRETO,Vestuario,Futebol,99.9,94.91,,VERMELHO/PRETO,NULL,,,0,0,NULL
181183,79367707,tenis adidas nizza lo masculino verde,Calcados,Casual,0,0,adidas,Verde,,,,0,0,M
181184,79466102,Tênis Oakley Traverse - Masculino - Cor: Preto,Calcados,Aventura,0,0,Oakley,Chumbo+Amarelo,,,,0,0,M
181185,79536419,Chinelo Oakley Airlift - Masculino - Cor: Preto/Vermelho,Calcados,Lazer,99.9,94.91,Oakley,Preto/Vermelho,,,,0,0,M
181186,7954893W,Camiseta Mizuno Básica Plus II - Masculina - Cor: Verde Claro,Vestuario,Running Performance,64.9,61.66,,Verde Claro,NULL,,,0,0,M
181187,7954913Y,Camiseta Regata Mizuno Básica Plus 2 - Masculina - Cor: Laranja/Cinza,Vestuario,Running Performance,0,0,,Laranja/Cinza,NULL,,,0,0,NULL
181188,79549302,Camiseta Mizuno Nirvana 2 - Masculina - Cor: Preto,Vestuario,Running Performance,79.9,75.91,,Preto,NULL,,,0,0,NULL
181189,79549304,Camiseta Mizuno Nirvana 2 - Masculina - Cor: Azul,Vestuario,Running Performance,79.9,75.91,Mizuno,Azul,,,,0,0,M
181190,79645231,Chuteira de Futsal Mizuno Mrl Club In - Cor: Preto/Branco,Calcados,Futebol,99.9,94.91,,Preto/Branco,NULL,,,0,0,NULL
181191,79771801,Camiseta Mizuno Extremely 3 - Feminina - Cor: Branco,Vestuario,Running Performance,39.9,37.91,Mizuno,Prata+Azul,,,,0,0,F
181192,797939TP,Tênis Asics Gel DS Sky Speed 3 Masculino - Cor: Azul/Verde Cla,Calcados,Running Performance,299.9,284.91,,Azul/Verde Cla,NULL,,,0,0,NULL
181193,79838502,Boné UFC 5950 Smudge - Adulto - Cor: PRETO,Acessorios,Artes Marciais,49.9,47.41,,PRETO,NULL,,,0,0,NULL
181194,79883786,Tênis Timberland Nabi IV - Masculino - Cor: Verde Escuro,Calcados,Aventura,279.9,265.91,,Verde Escuro,NULL,,,0,0,NULL
181195,79892431,Calça Adidas 3 Listras - Masculina - Cor: PRETO/BRANCO,Vestuario,Basquete,119.9,113.91,,PRETO/BRANCO,NULL,,,0,0,NULL
181196,79941400,Albumina Albumix Stad Up - 1 Kg - Integralmédica - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,102.8,97.66,,Nao Se Aplica,NULL,,,1,0,NULL
181197,79996751,Tênis Nike Air Max Excellerate 2 - Masculino - Cor: Branco/Preto,Calcados,Training,449.9,427.41,,Branco/Preto,NULL,,,0,0,NULL
181198,7999742Y,Tênis Nike Air Max Excellerate+ 2 - Feminino - Cor: Preto/Prata,Calcados,Training,359.9,341.91,,Preto/Prata,NULL,,,0,0,NULL
181199,799974CC,Tênis Nike Air Max Excellerate+ 2 - Feminino - Cor: Cinza/Rosa,Calcados,Training,359.9,341.91,,Cinza/Rosa,NULL,,,0,0,NULL
181200,800217MZ,Tênis Nike Dynamo Free - Infantil - Cor: Rosa/Azul,Calcados,Training,139.9,132.91,,Rosa/Azul,NULL,,,0,0,NULL
181201,800217TP,Tênis Nike Dynamo Free - Infantil - Cor: Azul/Verde Cla,Calcados,Training,99.9,94.91,,Azul/Verde Cla,NULL,,,0,0,NULL
181202,8003555G,Tênis Nike Rabona - Masculino - Cor: Preto/Cinza Esc,Calcados,Skate,249.9,237.41,,Preto/Cinza Esc,NULL,,,0,0,NULL
181203,80056532,Protetor de Canela para MMA Everlast Com Pé 7951B - Cor: Preto/Cinza,Acessorios,Artes Marciais,189.9,180.41,Everlast,Preto/Cinza,,7951BLXL,7899414716156,0,0,
181204,80061650,Macaquinho Adidas Infinitex Adiclub - Cor: Preto/Laranja,Vestuario,Natação,99.9,94.91,,Preto/Laranja,NULL,,,0,0,NULL
181205,800633QL,Polo Nike Sphere 523038 - Masculina - Cor: Verde Cla/Verde Esc,Vestuario,Tennis,0,0,,Verde Cla/Verde Esc,NULL,,,0,0,M
181206,80063546,Polo Nike Textured Df - Masculina - Cor: Branco/Cinza,Vestuario,Tennis,89.9,85.41,,Branco/Cinza,NULL,,,0,0,NULL
181207,80064762,Bermuda Nike Woven - Masculina - Cor: Azul Esc/Branco,Vestuario,Tennis,0,0,,Azul Esc/Branco,NULL,,,0,0,NULL
181208,80069701,Polo Nike New Boarder - Infantil - Cor: Branco,Vestuario,Casual,0,0,,Branco,NULL,,,0,0,NULL
181209,80081918,Short Nike Tempo Feminino - Infantil - Cor: Roxo,Vestuario,Casual,49.9,47.41,,Roxo,NULL,,,0,0,NULL
181210,80118733,Raquete de Tênis Babolat Aeropro Drive - Cor: Preto/Amarelo,Acessorios,Tennis,599.9,569.91,,Preto/Amarelo,NULL,,,0,0,NULL
181211,80118933,Raquete de Tennis Babolat Aeropro Team - Cor: PRETO/AMARELO,Acessorios,Tennis,599.9,569.91,,PRETO/AMARELO,NULL,,,0,0,NULL
181212,80121002,Camiseta Regata Nike League Sleeveles - Masculina - Cor: Preto,Vestuario,Basquete,89.9,85.41,Nike,Chumbo+Amarelo,,,,0,0,M
181213,80139131,Tênis Adidas Kundo II Suede - Masculino - Cor: Preto/Branco,Calcados,Casual,199.9,189.91,,Preto/Branco,NULL,,,0,0,NULL
181214,80146631,Short Adidas Marathon 10 Feminino - Cor: Preto/Branco,Vestuario,Running Performance,89.9,85.41,,Preto/Branco,NULL,,,0,0,NULL
181215,80198401,Camiseta Adidas 3S Response - Masculina - Cor: Branco,Vestuario,Running Performance,89.9,85.41,,Branco,NULL,,,0,0,NULL
181216,80211162,Camisa Adidas Squadra 13 - Cor: Azul Esc/Branco,Vestuario,Futebol,49.9,47.41,Adidas,Azul Esc/Branco,,,,0,0,M
181217,8021134D,Calção Adidas Squadra 13 - Masculino - Cor: Preto/Marrom,Vestuario,Futebol,49.9,47.41,Adidas,Preto/Marrom,,,,0,0,M
181218,8023415G,Tênis Timberland Tbl Edge Trail - Masculino - Cor: Preto/Cinza Esc,Calcados,Aventura,219.9,208.91,,Preto/Cinza Esc,NULL,,,0,0,NULL
181219,80246969,Mochila Adidas Tiro SS 13 - Cor: Azul Esc/Azul,Acessorios,Futebol,89.9,85.41,Adidas,Azul Esc/Azul,,,,0,0,
181220,8035833X,Tênis Nike Satire - Masculino - Cor: Azul/Preto,Calcados,Skate,229.9,218.41,,Azul/Preto,NULL,,,0,0,NULL
181221,80359902,Camiseta Kappa Athletic Rhasos - Masculina - Cor: Preto,Vestuario,Futebol,0,0,,Preto,NULL,,,0,0,NULL
181222,80361651,Top Adidas Forma Workout - Cor: Branco/Preto,Vestuario,Training,59.9,56.91,,Branco/Preto,NULL,,,0,0,NULL
181223,8040479R,Chuteira de Futsal Penalty Victoria III R1 In - Cor: Amarelo/Laranja,Calcados,Futebol,99.9,94.91,,Amarelo/Laranja,NULL,,,0,0,NULL
181224,8042819U,Tênis Nike Dart 10 MSL - Feminino - Cor: Azul Cla/Rosa,Calcados,Training,189.9,180.41,,Azul Cla/Rosa,NULL,,,0,0,NULL
181225,804281BL,Tênis Nike Dart 10 MSL - Feminino - Cor: Cinza Claro,Calcados,Training,0,0,,Cinza Claro,NULL,,,0,0,NULL
181226,80435507,Jaqueta Asics Windbreaker - Masculina - Cor: Verde,Vestuario,Running Performance,189.9,180.41,,Verde,NULL,,,0,0,NULL
181227,804497XB,Tênis Nike Dart 10 Msl - Masculino - Cor: Cinza Cla/Amarelo,Calcados,Training,189.9,180.41,,Cinza Cla/Amarelo,NULL,,,0,0,NULL
181228,8045912U,Chuteira de Futsal Nike 5 Elástico II Infantil - Cor: Amarelo/Preto,Calcados,Futebol,0,0,,Amarelo/Preto,NULL,,,0,0,NULL
181229,8045925G,Chuteira Society Nike5 Bomba II Infantil - Cor: Preto/Cinza Esc,Calcados,Futebol,0,0,,Preto/Cinza Esc,NULL,,,0,0,NULL
181230,80459435,Chuteira Society Nike5 Bomba II TF - Masculina - Cor: Preto/Roxo,Calcados,Futebol,0,0,,Preto/Roxo,NULL,,,0,0,NULL
181231,8045945G,Chuteira Society Nike5 Bomba II TF - Masculina - Cor: Preto/Cinza Esc,Calcados,Futebol,0,0,,Preto/Cinza Esc,NULL,,,0,0,NULL
181232,804602XS,Chuteira de Futsal Nike 5 Davinho In - Cor: Cinza Cla/Verde Cla,Calcados,Futebol,94.9,90.16,,CINZA CLA/VERDE CLA,NULL,,,0,0,NULL
181233,804617XT,Chuteira de Futsal Nike5 Gato II Pro In - Cor: Cinza Cla/Verde,Calcados,Futebol,0,0,,Cinza Cla/Verde,NULL,,,0,0,NULL
181234,8046182U,Chuteira de Futsal Nike5 Elástico II - Masculina - Cor: Amarelo/Preto,Calcados,Futebol,0,0,,Amarelo/Preto,NULL,,,0,0,NULL
181235,80503802,Camiseta Nike Racer SS 543231 - Masculina - Cor: Preto,Vestuario,Running Performance,69.9,66.41,,Preto,,,,0,0,M
181236,80505601,Tênis Mizuno Wave Tornado 8 - Unissex - Cor: Branco,Calcados,Vôlei,309.9,294.41,,Branco,NULL,,,0,0,NULL
181237,8051102V,Boné Adidas Tiro 13 - Adulto - Cor: Vermelho/Preto,Acessorios,Futebol,0,0,Adidas,VERMELHO/PRETO,,,,0,0,
181238,8058173I,Raquete de Tenis Wilson Steam 99S - Cor: Vermelho/Branco,Acessorios,Tennis,669.9,636.41,,Vermelho/Branco,NULL,,,0,0,NULL
181239,80597803,Blusão Lacoste Moletom SH8422 - Masculino - Cor: Cinza,Vestuario,Casual,289.9,275.41,,Cinza,NULL,,,0,0,NULL
181240,80600604,Sapatilha Everlast EV Rock ELM12 - Masculina - Cor: Azul,Calcados,Artes Marciais,229.9,218.41,,Azul,NULL,,,0,0,NULL
181241,80600608,Sapatilha Everlast EV Rock ELM12 - Masculina - Cor: Amarelo,Calcados,Artes Marciais,229.9,218.41,,Amarelo,NULL,,,0,0,NULL
181242,80600631,Sapatilha Everlast EV Rock ELM12 - Masculina - Cor: Preto/Branco,Calcados,Artes Marciais,229.9,218.41,,Preto/Branco,NULL,,,0,0,NULL
181243,80607631,Raquete de Tenis Head Speed MP 230013 - Cor: Preto/Branco,Acessorios,Tennis,0,0,,Preto/Branco,NULL,,,0,0,NULL
181244,80611631,Tênis Rainha Iate 4124000 - Cor: Preto/Branco,Calcados,Casual,69.9,66.41,,Preto/Branco,NULL,,,0,0,NULL
181245,8063463A,Tênis Nike Eastham - Masculino - Cor: Azul Esc/Azul Cla,Calcados,Casual,179.9,170.91,,Azul Esc/Azul Cla,NULL,,,0,0,M
181246,80634649,Tênis Nike Eastham - Masculino - Cor: Branco/Vermelho,Calcados,Casual,179.9,170.91,,Branco/Vermelho,NULL,,,0,0,M
181247,80789558,Multiestação Kikos E518BL - Cor: Cinza/Preto,Equipamentos,Training,11960.9,11362.86,,Cinza/Preto,NULL,,,0,0,NULL
181248,807986O3,Chinelo Oakley Supercoil - Masculino - Cor: Cinza Escuro/Branco,Calcados,Lazer,149.9,142.41,,Cinza Escuro/Branco,NULL,,,0,0,NULL
181249,80814800,Whey Protein Syntha-6 - 1,08 Kg - Sabor Banana - BSN - Cor: NAO SE APLICA,Alimento,http://images.centauro.com.br/400x400/80814800.jpg,259.9,246.91,Bsn,Nao Se Aplica,,,,1.08,0
181250,80819702,Tênis Drop Dead Tampa High - Masculino - Cor: Preto,Calcados,Skate,119.9,113.91,,Preto,NULL,,,0,0,NULL
181251,80878602,Caneleira de Peso Polimet Emborrachada 1 Kg - Cor: Preto,Acessorios,Training,0,0,,Preto,NULL,,,1,0,NULL
181252,8087983W,Chuteira de Campo Nike Hypervenom Phelon FG - Cor: Verde Claro,Calcados,Futebol,189.9,180.41,Nike,Verde / Amarelo,NULL,,,0,0,NULL
181253,80893204,Kimono Budo Brasil Jiu Jitsu Light 103 - Adulto - Cor: Azul,Vestuario,Artes Marciais,219.9,208.91,,Azul,NULL,,,0,0,NULL
181254,80943902,Chuteira de Futsal Kelme 5C5 In - Cor: Preto,Calcados,Futebol,99.9,94.91,,Preto,NULL,,,0,0,NULL
181255,80943905,Chuteira de Futsal Kelme 5C5 In - Cor: Azul Escuro,Calcados,Futebol,0,0,,Azul Escuro,NULL,,,0,0,NULL
181256,80953725,Bola de Ginástica Bioshape Suíça Pilates 85 cm - Cor: Prata,Acessorios,Training,0,0,Bioshape,Prata,,,,0,0,
181257,80954004,Bola de Ginástica Bioshape Suíça Pilates 65 cm Com DVD - Cor: Azul,Acessorios,Training,0,0,Bioshape,Azul,,,,0,0,
181258,809754VC,Tênis Nike Wmns Air Pegasus 30 - Feminino - Cor: Verde/Verde Cla,Calcados,Running Performance,299.9,284.91,,Verde/Verde Cla,NULL,,,0,0,NULL
181259,80999802,Tênis Nike Satire Canvas - Masculino - Cor: Preto,Calcados,Skate,199.9,189.91,,Preto,NULL,,,0,0,NULL
181260,8100973W,Tênis Nike Lunarglide+ 5 - Feminino - Cor: Verde Claro,Calcados,Running Performance,399.9,379.91,,Verde Claro,NULL,,,0,0,NULL
181261,81027402,Mochila Nike Brasília 6 XL - Cor: Preto,Acessorios,Casual,0,0,,Preto,NULL,,,0,0,NULL
181262,81029501,Camiseta Nike Glory Pocket - Cor: Branco,Vestuario,Casual,119.9,113.91,,Branco,NULL,,,0,0,NULL
181263,81029502,Camiseta Nike Glory Pocket - Cor: Preto,Vestuario,Casual,119.9,113.91,,Preto,NULL,,,0,0,NULL
181264,81029583,Camiseta Nike Glory Pocket - Cor: Cinza Escuro,Vestuario,Casual,119.9,113.91,,Cinza Escuro,NULL,,,0,0,NULL
181265,81030402,Camiseta Nike Solid Sp Futura - Masculina - Cor: Preto,Vestuario,Casual,59.9,56.91,,Preto,NULL,,,0,0,NULL
181266,81031304,Polo Nike GS Standard - Masculina - Cor: Azul,Vestuario,Casual,149.9,142.41,,Azul,NULL,,,0,0,NULL
181267,810334WA,Mochila Nike FB Offense Standard - Cor: Cinza/Cinza Cla,Acessorios,Futebol,199.99,189.99,,Cinza/Cinza Cla,NULL,,,0,0,NULL
181268,810334X0,Mochila Nike FB Offense Standard - Cor: Verde Esc/Azul Esc,Acessorios,Futebol,199.9,189.91,,Verde Esc/Azul Esc,NULL,,,0,0,NULL
181269,81040602,Camiseta Nike Legacy Ss Top - Masculina - Cor: Preto,Vestuario,Training,89.9,85.41,Nike,Chumbo+Amarelo,,,,0,0,M
181270,81045415,Mochila Nike Piedmont BA3275 - Cor: Marrom,Acessorios,Casual,119.9,113.91,,Marrom,NULL,,,0,0,NULL
181271,81052302,Bolsa Lacoste Medium Shopping - Feminina - Cor: Preto,Acessorios,Casual,0,0,,Preto,NULL,,,0,0,NULL
181272,8109732Y,Tênis Adidas Adipower Barricade 8 - Masculino - Cor: Preto/Prata,Calcados,Tennis,369.9,351.41,,Preto/Prata,NULL,,,0,0,M
181273,8132333U,Tênis Asics Gel Emperor - Masculino - Cor: Azul/Amarelo,Calcados,Running Performance,199.9,189.91,,Azul/Amarelo,NULL,,,0,0,NULL
181274,8132503I,Tênis Asics Gel Flux - Masculino - Cor: Vermelho/Branco,Calcados,Running Performance,399.9,379.91,,Vermelho/Branco,NULL,,,0,0,NULL
181275,813250TP,Tênis Asics Gel Flux - Masculino - Cor: Azul/Verde Cla,Calcados,Running Performance,399.9,379.91,,Azul/Verde Cla,NULL,,,0,0,NULL
181276,8132531D,Tênis Asics Patriot 6 - Masculino - Cor: Cinza Esc/Vermelho,Calcados,Running Performance,129.9,123.41,,Cinza Esc/Vermelho,NULL,,,0,0,M
181277,8132552R,Tênis Asics Gel Sendai T36DQ - Feminino - Cor: Azul/Branco,Calcados,Running Performance,0,0,,Azul/Branco,NULL,,,0,0,NULL
181278,81325631,Tênis Asics Gel Emperor - Feminino - Cor: Preto/Branco,Calcados,Running Performance,199.9,189.91,,Preto/Branco,NULL,,,0,0,NULL
181279,81346301,Tênis Oakley Teeth 4 - Masculino - Cor: Branco,Calcados,Aventura,749.9,712.41,,Branco,NULL,,,0,0,NULL
181280,81346901,Tênis Oakley Teeth Arctec - Masculino - Cor: Branco,Calcados,Aventura,559.9,531.91,Oakley,Prata+Azul,,,,0,0,M
181281,81346903,Tênis Oakley Teeth Arctec - Masculino - Cor: Cinza,Calcados,Aventura,349.9,332.41,,Cinza,NULL,,,0,0,NULL
181282,81346919,Tênis Oakley Teeth Arctec - Masculino - Cor: Preto/Vermelho,Calcados,Aventura,559.9,531.91,,Preto/Vermelho,NULL,,,0,0,NULL
181283,81379931,Nécessaire Asics Gym - Cor: Preto/Branco,Acessorios,Training,49.99,47.49,,Preto/Branco,NULL,,,0,0,NULL
181284,81386404,Top Rainha Maldivas 4130413 - Cor: Azul,Vestuario,Training,39.9,37.91,,Azul,NULL,,,0,0,NULL
181285,813864EZ,Top Rainha Maldivas 4130413 - Cor: Rosa,Vestuario,Training,39.9,37.91,,Rosa,NULL,,,0,0,NULL
181286,814178SN,Chuteira Society Umbro Cup TF - Masculina - Cor: Roxo Esc/Verde,Calcados,Futebol,0,0,,Roxo Esc/Verde,NULL,,,0,0,NULL
181287,814354CC,Tênis Reebok Onix Running - Feminino - Cor: Cinza/Rosa,Calcados,Training,159.9,151.91,,Cinza/Rosa,NULL,,,0,0,NULL
181288,8143561B,Tênis Reebok Zig Kick RBTR01 - Masculino - Cor: Azul Esc/Laranja,Calcados,Training,0,0,,Azul Esc/Laranja,NULL,,,0,0,NULL
181289,8143752V,Tênis Reebok Conic Nano - Masculino - Cor: Vermelho/Preto,Calcados,Training,179.9,170.91,,Vermelho/Preto,NULL,,,0,0,NULL
181290,81437618,Tênis Reebok Conic Nano - Feminino - Cor: Roxo,Calcados,Training,179.9,170.91,,Roxo,NULL,,,0,0,NULL
181291,814376MZ,tenis reebok conic nano feminino rosaazul,Calcados,Training,0,0,reebok,Rosa/Azul,,,,0,0,F
181292,81438002,Tênis Reebok Sublite Pulse RBTR02 - Masculino - Cor: Preto,Calcados,Training,0,0,,Preto,NULL,,,0,0,NULL
181293,81438006,Tênis Reebok Sublite Pulse RBTR02 - Masculino - Cor: Vermelho,Calcados,Training,0,0,,Vermelho,NULL,,,0,0,NULL
181294,8144949P,Tênis Everlast Speedy ELM104 - Masculino - Cor: Azul/Azul Esc,Calcados,Training,0,0,,Azul/Azul Esc,NULL,,,0,0,NULL
181295,81449505,Tênis Everlast Sonic ELM11 - Masculino - Cor: Azul Escuro,Calcados,Training,149.9,142.41,Everlast,Azul escuro,,,,0,0,M
181296,8144952U,Tênis Everlast Sonic ELM11 - Masculino - Cor: Amarelo/Preto,Calcados,Training,149.9,142.41,,Amarelo/Preto,NULL,,,0,0,NULL
181297,81449901,Tênis Puma Drift Cat 5 L - Infantil - Cor: Branco,Calcados,Casual,169.9,161.41,,Branco,NULL,,,0,0,NULL
181298,81465806,Tênis Converse All Star Star Player Canvas Lp Ox - Masculino - Cor: Vermelho,Calcados,Casual,129.99,123.49,,Vermelho,NULL,,,0,0,M
181299,8149383L,Tênis Asics Gel Kinsei 5 - Masculino - Cor: Preto/Ouro,Calcados,Running Performance,999.9,949.91,,Preto/Ouro,NULL,,,0,0,NULL
181300,814938TP,Tênis Asics Gel Kinsei 5 - Masculino - Cor: Azul/Verde Cla,Calcados,Running Performance,999.9,949.91,,Azul/Verde Cla,NULL,,,0,0,NULL
181301,81493949,Tênis Asics Gel Kinsei 5 - Feminino - Cor: Branco/Vermelho,Calcados,Running Performance,999.9,949.91,,Branco/Vermelho,NULL,,,0,0,F
181302,814939D1,Tênis Asics Gel Kinsei 5 - Feminino - Cor: Amarelo/Azul,Calcados,Running Performance,999.9,949.91,,Amarelo/Azul,NULL,,,0,0,F
181303,814994YI,Tênis Puma Coolage Canvas - Masculino - Cor: Marrom Cla/Marro Esc,Calcados,Casual,89.9,85.41,,Marrom Cla/Marro Esc,NULL,,,0,0,NULL
181304,81517386,Tênis Adidas Grand Prix - Masculino - Cor: Verde Escuro,Calcados,Casual,0,0,,Verde Escuro,NULL,,,0,0,NULL
181305,815189QK,Tênis Adidas Terrex Swift R - Masculino - Cor: Verde Claro/Preto,Calcados,Aventura,399.9,379.91,,Verde Claro/Preto,NULL,,,0,0,NULL
181306,815493VC,Camiseta Mizuno Run Sayonara - Feminina - Cor: Verde/Verde Cla,Vestuario,Running Performance,0,0,,Verde/Verde Cla,NULL,,,0,0,NULL
181307,815508B0,Camiseta Regata Mizuno Running Ultima 2 - Feminina - Cor: Amarelo/Rosa,Vestuario,Running Performance,39.9,37.91,,Amarelo/Rosa,NULL,,,0,0,NULL
181308,815508CB,Camiseta Regata Mizuno Running Ultima 2 - Feminina - Cor: Verde/Azul,Vestuario,Running Performance,0,0,,Verde/Azul,NULL,,,0,0,NULL
181309,815508TM,Camiseta Regata Mizuno Running Ultima 2 - Feminina - Cor: Laranja/Roxo,Vestuario,Running Performance,39.9,37.91,,Laranja/Roxo,NULL,,,0,0,NULL
181310,8155359R,Bola de Futebol de Campo Nike Ordem CBF - Cor: Amarelo/Laranja,Acessorios,Futebol,399.9,379.91,,Amarelo/Laranja,NULL,,,0,0,NULL
181311,81554902,Top Mizuno Delphi - Feminino - Cor: Preto,Vestuario,Training,49.9,47.41,,Preto,NULL,,,0,0,NULL
181312,81555101,Top Mizuno Áquila - Cor: Branco,Vestuario,Training,49.9,47.41,,Branco,NULL,,,0,0,NULL
181313,81555102,Top Mizuno Áquila - Cor: Preto,Vestuario,Training,49.9,47.41,,Preto,NULL,,,0,0,NULL
181314,8155513W,Top Mizuno Áquila - Cor: Verde Claro,Vestuario,Training,49.9,47.41,,Verde Claro,NULL,,,0,0,NULL
181315,8155573W,Calça Corsário Mizuno Ana - Feminina - Cor: Verde Claro,Vestuario,Training,59.9,56.91,Mizuno,Verde Claro,,,,0,0,F
181316,81556502,Bermuda Mizuno Ana 4130117 - Feminina - Cor: Preto,Vestuario,Training,0,0,Mizuno,Chumbo+Amarelo,,,,0,0,F
181317,81556583,Bermuda Mizuno Ana 4130117 - Feminina - Cor: Cinza Escuro,Vestuario,Training,69.9,66.41,Mizuno,Cinza Escuro,,,,0,0,F
181318,815778NL,Top Adidas Ess MF - Cor: Roxo Escuro,Vestuario,Training,69.9,66.41,,Roxo Escuro,NULL,,,0,0,NULL
181319,815785XN,Tênis Nike Studio Trainer 616057 - Feminino - Cor: Cinza Cla/Roxo,Calcados,Training,199.9,189.91,,Cinza Cla/Roxo,NULL,,,0,0,NULL
181320,81592702,Tênis Converse All Star Ct As Monochrome X HI - Unissex - Cor: Preto,Calcados,Casual,149.9,142.41,Converse,Chumbo+Amarelo,,,,0,0,
181321,8164726O,Camiseta Nike Emea Chest Swoosh - Masculina - Cor: Branco/Cinza Esc,Vestuario,Casual,0,0,,Branco/Cinza Esc,NULL,,,0,0,NULL
